IMO_Clean,IMO_Original,VesselName,ShipType,DWT,Draft_m,TPC,MatchQuality
9415208,9415208,TUNDRA,Bulk Carrier-Large Handy,30892,10.416,39.5,Exact
9415210,9415210,TORRENT,Bulk Carrier-Large Handy,30890,10.4,39.5,Exact
9415222,9415222,LABRADOR,Bulk Carrier-Large Handy,30899,10.4,39.5,Exact
9415246,9415246,THEO G,Bulk Carrier-Large Handy,30790,10.42,39.5,Exact
9415284,9415284,ACTA,,0,2.08,0.0,Exact
9415296,9415296,MSC GRETA III,Containership-Feedermax,48382,13.7,59.1,Exact
9415313,9415313,SUNSHINE 01,"General Cargo 5,000-9,999 dwt",5265,5.9,0.0,Exact
9415325,9415325,SLNC STAR,"General Cargo 5,000-9,999 dwt",7751,7.15,0.0,Exact
9415399,9415399,BARBAROSA,Tanker-Suezmax,164746,17.17,123.2,Exact
9415404,9415404,AL AGAILA,Tanker-Suezmax,164787,17.17,123.2,Exact
9415442,9415442,REBEKAH C,,552,3.75,0.0,Exact
9415478,9415478,HEUNG-A PIONEER,Tanker-Handy,12389,8.6,22.3,Exact
9415480,9415480,NO. 2 HEUNG-A PIONEER,Tanker-Handy,12335,8.614,22.3,Exact
9415583,9415583,MIKIONA,,0,4.88,0.0,Exact
9415595,9415595,COCHISE,,0,4.88,0.0,Exact
9415636,9415636,SUN BIRD,"General Cargo <=4,999 dwt",4409,5.25,12.0,Exact
9415648,9415648,MUSANAH,LPG-Very Large Gas Carrier,55028,11.628,71.4,Exact
9415650,9415650,AQUAMARINE PROGRESS,LPG-Very Large Gas Carrier,54866,11.628,71.4,Exact
9415662,9415662,AYAME,LPG-Very Large Gas Carrier,55076,11.628,71.4,Exact
9415686,9415686,GREEN SANVI,LPG-Very Large Gas Carrier,58811,12.574,71.2,Exact
9415698,9415698,GREEN SACHI,LPG-Very Large Gas Carrier,58811,12.574,71.2,Exact
9415703,9415703,GREEN SHAKTI,LPG-Very Large Gas Carrier,58811,12.574,71.2,Exact
9415727,9415727,ONE MAESTRO,Containership-Post-Panamax,79423,14.232,116.9,Exact
9415739,9415739,EM RUBY,Bulk Carrier-Supra/Ultramax,54768,12.46,55.9,Exact
9415741,9415741,GEORGINA PG,Tanker-Handy,10711,6.8,22.2,Exact
9415753,9415753,ELEANOR F. MORAN,,116,3.35,0.0,Exact
9415765,9415765,LAURA K. MORAN,,308,3.35,0.0,Exact
9415777,9415777,LOIS ANN L. MORAN,,600,5.03,0.0,Exact
9415789,9415789,LIZZY B. MORAN,,90,3.19,0.0,Exact
9415791,9415791,CATHERINE C. MORAN,,90,3.96,0.0,Exact
9415806,9415806,LORETTA B. MORAN,,90,3.35,0.0,Exact
9415844,9415844,TIMON,Containership-Post-Panamax,85622,14.5,100.6,Exact
9415868,9415868,SJ GLORY,"General Cargo <=4,999 dwt",2909,5.3,0.0,Exact
9415947,9415947,WANDA A,Containership-Regional Feeder,21990,9.0,40.3,Exact
9415959,9415959,BERNARD A,Containership-Regional Feeder,21988,9.0,40.3,Exact
9415985,9415985,POS SHANGHAI,Containership-Regional Feeder,12512,8.2,28.2,Exact
9415997,9415997,AL BIDDA,Containership-Regional Feeder,12542,8.2,28.2,Exact
9416006,9416006,AL RUMEILA,Containership-Regional Feeder,12524,8.2,28.2,Exact
9416018,9416018,OSHAIRIJ,Containership-Regional Feeder,12529,8.2,28.2,Exact
9416020,9416020,BARBOUNI,Tanker-Handy,19822,9.622,29.4,Exact
9416032,9416032,MTM SOUTHPORT,Tanker-Handy,20216,9.759,29.4,Exact
9416044,9416044,PRABHU LAL,Tanker-Handy,19859,9.622,29.4,Exact
9416068,9416068,RABIGH SUNSHINE,Tanker-Handy,19998,9.628,30.3,Exact
9416070,9416070,DING HENG 39,Tanker-Handy,19994,9.652,29.8,Exact
9416082,9416082,SHAMROCK JUPITER,Tanker-Handy,19837,9.622,29.3,Exact
9416094,9416094,CARIBBEAN 1,Tanker-Handy,19998,9.5,24.0,Exact
9416109,9416109,TG VIRGO,Tanker-Handy,19954,9.632,29.8,Exact
9416111,9416111,SAEHAN JASPER,Tanker-Handy,19997,9.67,29.8,Exact
9416317,9416317,AM MOON,"Tanker-5,000-7,499dwt",6814,6.713,16.5,Exact
9416329,9416329,ABC SUN,"Tanker-5,000-7,499dwt",6822,6.713,16.5,Exact
9416331,9416331,TINA C,"General Cargo 5,000-9,999 dwt",5525,6.2,13.0,Exact
9416355,9416355,JIAN RUI 7,"General Cargo <=4,999 dwt",4071,6.0,0.0,Exact
9416381,9416381,CLARITY,Tanker-MR2,49999,12.6,55.4,Exact
9416393,9416393,HONESTY,Tanker-MR2,50384,12.6,55.4,Exact
9416408,9416408,SEA VIBE,Tanker-MR2,50143,12.92,55.4,Exact
9416422,9416422,OCEAN THUNDER,Tanker-Suezmax,164772,17.17,123.2,Exact
9416434,9416434,BALKAN MARIN,Bulk Carrier-Large Handy,34053,9.85,51.1,Exact
9416446,9416446,DEMA,Bulk Carrier-Large Handy,34059,9.85,50.7,Exact
9416458,9416458,DEVBULK SINEM,"General Cargo =>30,000dwt",38009,10.64,50.7,Exact
9416513,9416513,SHI YUAN QI HANG,Bulk Carrier-Large Handy,33478,9.6,44.1,Exact
9416537,9416537,SHENG XING HAI,Bulk Carrier-Supra/Ultramax,57291,12.5,60.6,Exact
9416549,9416549,SHENG WANG HAI,Bulk Carrier-Supra/Ultramax,57208,12.5,60.6,Exact
9416551,9416551,ALATAU,Tanker-Aframax,115896,14.88,99.1,Exact
9416587,9416587,NIKKO MARU NO. 5,,1199,4.25,0.0,Exact
9416628,9416628,XIN PU YANG,Tanker-VLCC,309362,21.8,182.2,Exact
9416630,9416630,XIN XIA YANG,Tanker-VLCC,309140,21.8,182.2,Exact
9416642,9416642,XIN YONG YANG,Tanker-VLCC,309266,21.8,182.2,Exact
9416654,9416654,XIN SHEN YANG,Tanker-VLCC,309189,21.8,182.2,Exact
9416680,9416680,HOWARD O. LORENZEN,,4130,6.8,0.0,Exact
9416692,9416692,FPSO MIAMTE MV34,,157667,17.025,119.7,Exact
9416707,9416707,UBC TAMPA,"General Cargo =>30,000dwt",37724,10.85,46.7,Exact
9416719,9416719,UBC TARRAGONA,"General Cargo =>30,000dwt",37706,10.85,46.7,Exact
9416721,9416721,UBC TILBURY,"General Cargo =>30,000dwt",37702,10.85,46.7,Exact
9416733,9416733,FRATERNITY,Tanker-Suezmax,157714,17.025,119.7,Exact
9416757,9416757,FENG HUANG SONG,"General Cargo 20,000-29,999dwt",27300,10.2,43.1,Exact
9416769,9416769,KONG QUE SONG,"General Cargo 20,000-29,999dwt",27382,10.5,39.0,Exact
9416771,9416771,QI LIN SONG,"General Cargo 20,000-29,999dwt",27307,10.2,43.1,Exact
9416783,9416783,WO LONG SONG,"General Cargo 20,000-29,999dwt",27000,10.5,43.1,Exact
9416795,9416795,PVT ELENA,Tanker-Handy,13052,8.714,23.2,Exact
9416800,9416800,WINTER 89,Tanker-Handy,13052,8.714,23.2,Exact
9416812,9416812,SPRING,Tanker-Handy,13022,8.714,23.2,Exact
9416824,9416824,ELECTA,Tanker-MR2,51118,13.11,52.3,Exact
9416836,9416836,FLUMAR BRASIL,Tanker-MR2,51188,13.135,52.3,Exact
9416848,9416848,ASL POLARIS,Bulk Carrier-Capesize,178120,18.3,120.6,Exact
9416850,9416850,ANA-N,"General Cargo <=4,999 dwt",3500,5.35,0.0,Exact
9416965,9416965,NYK REMUS,Containership-Panamax,65981,13.521,85.3,Exact
9416977,9416977,NYK RIGEL,Containership-Panamax,66051,13.521,85.3,Exact
9416989,9416989,NYK ROMULUS,Containership-Panamax,65883,13.521,85.3,Exact
9416991,9416991,NYK RUMINA,Containership-Panamax,66171,13.521,85.3,Exact
9417000,9417000,EAGLE KUCHING,Tanker-Aframax,107481,14.557,95.2,Exact
9417012,9417012,EAGLE KUANTAN,Tanker-Aframax,107481,14.571,95.2,Exact
9417024,9417024,EAGLE KANGAR,Tanker-Aframax,107481,14.55,95.2,Exact
9417048,9417048,SEIYO FORTUNE,"General Cargo 10,000-14,999dwt",10514,8.81,18.2,Exact
9417050,9417050,MAIA,"Tanker-5,000-7,499dwt",5600,3.74,22.0,Exact
9417074,9417074,CHOPTANK,,364,3.96,0.0,Exact
9417086,9417086,MITSUI OCEAN FUJI,"Cruise-10,000-49,999gt",3587,6.4,0.0,Exact
9417098,9417098,SEABOURN SOJOURN,"Cruise-10,000-49,999gt",3780,6.7,0.0,Exact
9417127,9417127,ES ASPIRE,"Tanker-7,500-9,999dwt",8028,7.8,16.5,Exact
9417141,9417141,E-SHIP 1,"General Cargo 10,000-14,999dwt",10020,9.3,26.0,Exact
9417165,9417165,YANG MEI HU,Tanker-LR2,109855,15.5,92.0,Exact
9417177,9417177,YANG LI HU,Tanker-LR2,109892,15.5,92.0,Exact
9417189,9417189,YUAN SHAN HU,Tanker-VLCC,297136,21.5,177.9,Exact
9417191,9417191,HADAL SALLY,Tanker-MR2,50994,13.12,52.0,Exact
9417206,9417206,TAURUS,Tanker-MR2,49997,12.952,52.0,Exact
9417218,9417218,VIRGO,Tanker-MR2,50997,13.15,52.0,Exact
9417220,9417220,KRITI CORAL,Tanker-MR2,49499,12.83,51.6,Exact
9417244,9417244,OOCL SEOUL,Containership-Post-Panamax,105358,15.0,0.0,Exact
9417256,9417256,OOCL WASHINGTON,Containership-Post-Panamax,105358,15.0,0.0,Exact
9417268,9417268,OOCL LONDON,Containership-Post-Panamax,105350,15.0,0.0,Exact
9417270,9417270,OOCL LUXEMBOURG,Containership-Post-Panamax,105374,15.0,0.0,Exact
9417309,9417309,VALFOGLIA,Tanker-Aframax,109060,15.35,91.3,Exact
9417311,9417311,VALLESINA,Tanker-Aframax,109060,15.35,91.3,Exact
9417323,9417323,WHISTLER SPIRIT,Tanker-Aframax,109011,15.367,91.3,Exact
9417335,9417335,BLACKCOMB SPIRIT,Tanker-Aframax,108914,15.367,91.3,Exact
9417347,9417347,DELTAMAR IV,"Tanker-<=4,999dwt",1280,3.6,0.0,Exact
9417359,9417359,SKANDI OLYMPIA,,3550,6.22,0.0,Exact
9417361,9417361,VENTO,LPG-Small Gas Carrier,3801,6.5,11.0,Exact
9417373,9417373,THANH THANH DAT 88,"General Cargo <=4,999 dwt",2954,5.4,0.0,Exact
9417402,9417402,GO SPICA,,2948,6.85,0.0,Exact
9417414,9417414,GH CHALLENGER,,2948,6.85,0.0,Exact
9417426,9417426,GH COLUMBIA,,3005,6.85,0.0,Exact
9417440,9417440,OHIO,Tanker-Aframax,105188,15.02,92.1,Exact
9417452,9417452,CHRYSANTHEMUM,Tanker-Aframax,105187,15.02,92.1,Exact
9417464,9417464,ANIKA,Tanker-LR2,105188,15.02,92.0,Exact
9417476,9417476,WEDA PIONEER,"Tanker-7,500-9,999dwt",9220,7.5,18.9,Exact
9417490,9417490,ARABIAN ENERGY,"Tanker-7,500-9,999dwt",9285,7.5,18.9,Exact
9417529,9417529,ZAKYNTHOS,"Tanker-5,000-7,499dwt",6303,6.6,0.0,Exact
9417531,9417531,LEFKAS,"Tanker-5,000-7,499dwt",6321,6.6,0.0,Exact
9417543,9417543,KYTHIRA,"Tanker-5,000-7,499dwt",6314,6.6,0.0,Exact
9417634,9417634,NEREUS PRIDE,,2081,3.41,0.0,Exact
9417646,9417646,AVATAR,"Tanker-5,000-7,499dwt",6876,7.0,0.0,Exact
9417684,9417684,SIEM PEARL,,4250,7.95,0.0,Exact
9417696,9417696,SEA1 SAPPHIRE,,4250,7.95,0.0,Exact
9417701,9417701,SEA1 EMERALD,,4163,7.97,0.0,Exact
9417713,9417713,SIEM TOPAZ,,4250,7.97,0.0,Exact
9417725,9417725,SEA1 AQUAMARINE,,4250,7.95,0.0,Exact
9417749,9417749,ABEILLE MEDITERRANEE,,4250,7.97,0.0,Exact
9417751,9417751,LIA,Tanker-LR1,73723,14.498,67.2,Exact
9417763,9417763,SPRUCE 2,Tanker-LR1,73747,14.498,67.1,Exact
9417775,9417775,SEA RELIANCE,"Tanker-<=4,999dwt",4999,6.6,0.0,Exact
9417787,9417787,MEKAR BERGADING,,113041,14.819,99.7,Exact
9417799,9417799,GHIBLI,Tanker-LR2,112961,14.819,99.7,Exact
9417804,9417804,KHAWLAH-1,,1210,2.7,0.0,Exact
9417816,9417816,NORMAND SCORPION,,3900,7.8,0.0,Exact
9417828,9417828,NORMAND SAGARIS,,3880,7.8,0.0,Exact
9417830,9417830,CBO ENDEAVOUR,,3954,7.777,0.0,Exact
9417842,9417842,NORMAND SARACEN,,3954,7.777,0.0,Exact
9417892,9417892,EAGLE KLANG,Tanker-Aframax,107481,14.55,95.2,Exact
9417919,9417919,STENA FLAVIA,"RoPax-20,000-29,999gt",5645,6.2,0.0,Exact
9417921,9417921,PERKASA PRIMA 07,,1200,2.48,0.0,Exact
9417933,9417933,TUNU PRATAMA JAYA 5888,,1200,2.48,0.0,Exact
9417945,9417945,TILOS,"Tanker-5,000-7,499dwt",6262,6.6,15.5,Exact
9417957,9417957,HALKI,"Tanker-5,000-7,499dwt",6257,6.613,15.5,Exact
9417969,9417969,BINTANG SAMUDRA 2,,1100,2.44,0.0,Exact
9418016,9418016,SYMI,"Tanker-5,000-7,499dwt",6267,6.6,15.5,Exact
9418030,9418030,SKANDI MERCURY,,3866,7.534,0.0,Exact
9418042,9418042,SKANDI JUPITER,,3726,7.534,0.0,Exact
9418054,9418054,QUANTUM HARMONY,Tanker-VLCC,317963,22.64,181.2,Exact
9418066,9418066,MARAN LUPUS,Tanker-VLCC,318080,22.64,181.2,Exact
9418078,9418078,ELIZA II,Tanker-VLCC,317977,22.64,181.2,Exact
9418080,9418080,KEMAL KURU,"General Cargo <=4,999 dwt",3933,5.98,0.0,Exact
9418092,9418092,K-MARINE XXII,,1790,4.14,0.0,Exact
9418119,9418119,HORIZON ELECTRA,Tanker-MR2,49999,13.15,51.9,Exact
9418121,9418121,SUPER G,Tanker-MR2,50747,13.016,52.0,Exact
9418133,9418133,SUCCESS,Tanker-MR2,50571,13.016,51.9,Exact
9418145,9418145,STRENGTH,Tanker-MR2,50497,13.016,52.0,Exact
9418157,9418157,DELTA COMMANDER,Tanker-Suezmax,157477,17.17,120.0,Exact
9418200,9418200,KAKUSHO MARU,,4500,5.37,0.0,Exact
9418286,9418286,SELAM,"General Cargo 5,000-9,999 dwt",8300,6.25,0.0,Exact
9418298,9418298,SCI CHENNAI,Containership-Panamax,57813,13.2,71.0,Exact
9418303,9418303,COSCO WUYISHAN,Bulk Carrier-Large Handy,31958,10.0,42.6,Exact
9418315,9418315,COSCO JINGGANGSHAN,Bulk Carrier-Large Handy,31898,9.5,42.6,Exact
9418327,9418327,COSCO TAIHANGSHAN,Bulk Carrier-Large Handy,31889,10.0,42.6,Exact
9418339,9418339,COSCO KUNLUNSHAN,Bulk Carrier-Large Handy,31917,10.0,42.6,Exact
9418365,9418365,SHAGRA,LNG-Q Max,130102,12.2,163.1,Exact
9418377,9418377,CMA CGM VERACRUZ,Containership-Sub-Panamax,42598,12.0,65.8,Exact
9418389,9418389,CPG ZOE,"Tanker-<=4,999dwt",3600,5.66,10.0,Exact
9418391,9418391,BAYRAKLI,"Tanker-<=4,999dwt",3799,5.66,10.0,Exact
9418406,9418406,CPG ALIX,"Tanker-<=4,999dwt",3798,5.65,10.0,Exact
9418444,9418444,KESARIA,Bulk Carrier-Pmax/Kamsarmax,81932,14.43,70.2,Exact
9418456,9418456,MYRA,Bulk Carrier-Pmax/Kamsarmax,82226,14.43,70.2,Exact
9418468,9418468,TYANA,Bulk Carrier-Pmax/Kamsarmax,82158,14.43,70.2,Exact
9418470,9418470,LOGISTIK NUSANTARA 2,"General Cargo <=4,999 dwt",4500,5.85,0.0,Exact
9418482,9418482,CETUS,Tanker-Aframax,105369,15.16,92.0,Exact
9418494,9418494,ZALIV ANIVA,Tanker-Aframax,102946,14.92,92.0,Exact
9418509,9418509,OMSK,"Tanker-5,000-7,499dwt",5373,6.92,14.0,Exact
9418511,9418511,LADY CYNTHIA JANE,,1768,4.3,0.0,Exact
9418523,9418523,NFE ZERO,,3644,5.03,0.0,Exact
9418535,9418535,LEBOUEF TIDE,,3588,5.03,0.0,Exact
9418547,9418547,CINDY BROWN TIDE,,3540,4.8,0.0,Exact
9418573,9418573,KRITI BAY,Tanker-MR2,49499,12.83,52.0,Exact
9418597,9418597,BEIJING SPIRIT,Tanker-Suezmax,156493,17.0,119.8,Exact
9418602,9418602,MOSCOW SPIRIT,Tanker-Suezmax,156480,17.0,119.8,Exact
9418614,9418614,LILA MARSEILLE,Tanker-Suezmax,156557,17.0,119.8,Exact
9418638,9418638,JAG PARTH,Tanker-MR2,46197,12.217,51.7,Exact
9418640,9418640,SPIL CAYA,Containership-Sub-Panamax,41982,12.019,65.0,Exact
9418652,9418652,LISA,Containership-Panamax,49994,12.62,75.0,Exact
9418664,9418664,OCEANICASUB XI,,3250,6.23,0.0,Exact
9418676,9418676,TAIBAH-1,,600,2.7,0.0,Exact
9418688,9418688,PHUONG NAM 1,"General Cargo 5,000-9,999 dwt",6544,6.957,0.0,Exact
9418690,9418690,CASPIAN QALA,,3310,5.8,0.0,Exact
9418705,9418705,OCEANICASUB IX,,2000,6.22,0.0,Exact
9418729,9418729,SJ BUSAN,Bulk Carrier-Supra/Ultramax,55940,12.7,56.9,Exact
9418731,9418731,JEWEL GOLD,Bulk Carrier-Supra/Ultramax,55989,12.7,56.9,Exact
9418743,9418743,GREEN PIONEER,,3100,6.24,0.0,Exact
9418767,9418767,AMARANTA,,2319,6.0,0.0,Exact
9418779,9418779,OCEAN FUTURE,Bulk Carrier-Supra/Ultramax,55848,12.735,56.9,Exact
9418781,9418781,WITH JUNIOR,,1950,5.25,0.0,Exact
9418793,9418793,MRC SEMIRAMIS,"Tanker-5,000-7,499dwt",6137,6.58,14.6,Exact
9418810,9418810,T. CAROLINE,Tanker-Handy,10901,8.1,21.9,Exact
9418822,9418822,HARBOUR EXPRESS,Tanker-Handy,20522,9.7,30.8,Exact
9418884,9418884,OYSTER,Containership-Small Feeder,9700,7.9,0.0,Exact
9418896,9418896,ANITTEPE-S,"General Cargo 5,000-9,999 dwt",5322,6.62,0.0,Exact
9418913,9418913,MADEIRO,Tanker-Handy,19992,9.75,30.9,Exact
9418925,9418925,VERSUTIUS,"Tanker-5,000-7,499dwt",5757,6.29,15.3,Exact
9418937,9418937,CASTORWATER,"Tanker-5,000-7,499dwt",5756,6.29,15.3,Exact
9418951,9418951,TRANSKO BIMA,,4923,5.9,13.0,Exact
