Cert_Date,Vessel,Port,Field_Office,Grain_Countries,Grain_Grades,Grain_Tons,Inspection_Count,Vessel_Norm,Port_Norm
2023-04-26,SILVERMINE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,65799,1,SILVERMINE,MISSISSIPPI R.
2023-11-12,SIMURGH,COLUMBIA R.,PACIFICNW,KOREA REP,1,16148,1,SIMURGH,COLUMBIA R.
2023-11-13,SIMURGH,COLUMBIA R.,PACIFICNW,KOREA REP,1,14608,1,SIMURGH,COLUMBIA R.
2023-11-14,SIMURGH,COLUMBIA R.,PACIFICNW,KOREA REP,1,11330,1,SIMURGH,COLUMBIA R.
2023-10-15,SINCERE,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,3156,1,SINCERE,MISSISSIPPI R.
2023-10-16,SINCERE,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,23110,1,SINCERE,MISSISSIPPI R.
2023-07-21,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,TRINIDAD,2 O/B,9800,2,SINGAPORE,MISSISSIPPI R.
2023-07-23,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,TRINIDAD,2 O/B,13700,1,SINGAPORE,MISSISSIPPI R.
2023-08-11,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,3 O/B,2717,1,SINGAPORE,MISSISSIPPI R.
2023-08-12,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,2 O/B,18132,2,SINGAPORE,MISSISSIPPI R.
2023-08-13,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,2 O/B,5298,1,SINGAPORE,MISSISSIPPI R.
2023-09-16,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,GRENADA,2 O/B,10820,3,SINGAPORE,MISSISSIPPI R.
2023-09-17,SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,GRENADA,2 O/B,15323,2,SINGAPORE,MISSISSIPPI R.
2023-12-14,SKATZOURA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2 O/B,49403,1,SKATZOURA,MISSISSIPPI R.
2023-11-03,SKIATHOS,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70399,1,SKIATHOS,MISSISSIPPI R.
2023-07-01,SKOMER ISLAND,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,35200,2,SKOMER ISLAND,COLUMBIA R.
2023-12-01,SKYFALL,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,48815,1,SKYFALL,MISSISSIPPI R.
2023-04-26,SLNC SEVERN,S. TEXAS,LEAGUE CITY,KENYA,2 O/B,48000,1,SLNC SEVERN,S. TEXAS
2023-12-18,SLNC SEVERN,S. TEXAS,LEAGUE CITY,COLOMBIA,2 O/B,27500,1,SLNC SEVERN,S. TEXAS
2023-02-05,SM SAMCHEONPO,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,71399,1,SM SAMCHEONPO,MISSISSIPPI R.
2023-11-26,SMIRNI,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,67649,1,SMIRNI,COLUMBIA R.
2023-01-28,SOCRATES GRAECIA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70870,1,SOCRATES GRAECIA,MISSISSIPPI R.
2023-07-19,SOCRATIS,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,7700,1,SOCRATIS,MISSISSIPPI R.
2023-07-20,SOCRATIS,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,5500,1,SOCRATIS,MISSISSIPPI R.
2023-12-09,SOLAR,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,45212,1,SOLAR,MISSISSIPPI R.
2023-04-10,SOLAR AFRICA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",47539,2,SOLAR AFRICA,MISSISSIPPI R.
2023-11-10,SOLDOY,COLUMBIA R.,PACIFICNW,YEMEN,2 O/B,52507,1,SOLDOY,COLUMBIA R.
2023-05-09,SOLINA,DULUTH-SUP,TOLEDO,ALGERIA,2 O/B,19739,1,SOLINA,DULUTH-SUP
2023-12-14,SOPHIANA,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,57384,1,SOPHIANA,S. TEXAS
2023-04-19,SOPOT,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,28599,1,SOPOT,MISSISSIPPI R.
2023-05-18,SOPOT,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,27823,1,SOPOT,MISSISSIPPI R.
2023-06-05,SOPOT,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,34097,1,SOPOT,MISSISSIPPI R.
2023-10-06,SORSI,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,57984,1,SORSI,MISSISSIPPI R.
2023-02-16,SOUND YOUNG,MISSISSIPPI R.,NEW ORLEANS,GERMANY,2 O/B,68855,1,SOUND YOUNG,MISSISSIPPI R.
2023-08-19,SOUND YOUNG,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,70229,1,SOUND YOUNG,S. TEXAS
2023-06-24,SPAR APUS,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2 O/B, 3 O/B",51522,2,SPAR APUS,MISSISSIPPI R.
2023-04-26,SPAR ARIES,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,51727,1,SPAR ARIES,MISSISSIPPI R.
2023-07-02,SPAR LYRA,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,37774,1,SPAR LYRA,MISSISSIPPI R.
2023-11-20,SPAR LYRA,MISSISSIPPI R.,NEW ORLEANS,EGYPT,2 O/B,29247,1,SPAR LYRA,MISSISSIPPI R.
2023-05-27,SPARNA,N. TEXAS,LEAGUE CITY,CHINA,2 O/B,49765,1,SPARNA,N. TEXAS
2023-05-21,SPRING MELODY,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,2 O/B,33670,1,SPRING MELODY,MISSISSIPPI R.
2023-05-22,SPRING MELODY,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,2 O/B,12983,1,SPRING MELODY,MISSISSIPPI R.
2023-04-11,SPRING SEA,MISSISSIPPI R.,NEW ORLEANS,CHILE,2 O/B,17809,2,SPRING SEA,MISSISSIPPI R.
2023-01-26,SPRINGFIELD,MISSISSIPPI R.,NEW ORLEANS,VIETNAM,2 O/B,58144,1,SPRINGFIELD,MISSISSIPPI R.
2023-05-13,SQUAXIN ISLAND,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,37136,2,SQUAXIN ISLAND,MISSISSIPPI R.
2023-05-31,SQUAXIN ISLAND,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2 O/B,16616,1,SQUAXIN ISLAND,MISSISSIPPI R.
2023-07-20,SSI ADVENTURE,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,57349,1,SSI ADVENTURE,S. TEXAS
2023-09-06,SSI AURORA,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,27817,1,SSI AURORA,COLUMBIA R.
2023-09-07,SSI AURORA,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,24251,1,SSI AURORA,COLUMBIA R.
2023-06-30,SSI AURORA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2,6444,1,SSI AURORA,MISSISSIPPI R.
2023-07-01,SSI AURORA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",45460,2,SSI AURORA,MISSISSIPPI R.
2023-10-20,SSI DEFIANT,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,52343,1,SSI DEFIANT,MISSISSIPPI R.
2023-10-18,SSI EXCELLENT,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,67999,1,SSI EXCELLENT,MISSISSIPPI R.
2023-10-30,ST AJISAI,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56938,1,ST AJISAI,MISSISSIPPI R.
2023-08-08,ST PAUL,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,27008,1,ST PAUL,MISSISSIPPI R.
2023-09-03,ST PAUL,MISSISSIPPI R.,NEW ORLEANS,MOROCCO,2 O/B,15450,1,ST PAUL,MISSISSIPPI R.
2023-02-26,STAMFORD EAGLE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,52211,1,STAMFORD EAGLE,MISSISSIPPI R.
2023-02-28,STAMFORD PIONEER,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,21355,2,STAMFORD PIONEER,MISSISSIPPI R.
2023-10-02,STAR  AMBER,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70061,1,STAR  AMBER,MISSISSIPPI R.
2023-10-17,STAR ANGELINA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70140,1,STAR ANGELINA,MISSISSIPPI R.
2023-03-28,STAR CEPHEUS,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,46059,1,STAR CEPHEUS,MISSISSIPPI R.
2023-01-29,STAR DANAI,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69930,1,STAR DANAI,MISSISSIPPI R.
2023-10-28,STAR EMERALD,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69426,1,STAR EMERALD,MISSISSIPPI R.
2023-10-03,STAR GALAXY,PUGET SOUND,PACIFICNW,CHINA,2 O/B,69649,1,STAR GALAXY,PUGET SOUND
2023-05-04,STAR HARRIER,MISSISSIPPI R.,NEW ORLEANS,DOMINICN REP,2 O/B,28043,2,STAR HARRIER,MISSISSIPPI R.
2023-02-10,STAR HELENA,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,70753,1,STAR HELENA,S. TEXAS
2023-03-11,STAR LUTAS,MISSISSIPPI R.,NEW ORLEANS,TAIWAN,2 O/B,50999,1,STAR LUTAS,MISSISSIPPI R.
2023-02-19,STAR NICOLE,COLUMBIA R.,PACIFICNW,IRAQ,2 O/B,52499,1,STAR NICOLE,COLUMBIA R.
2023-06-05,STAR NIKE,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,24200,1,STAR NIKE,COLUMBIA R.
2023-10-26,STAR NIKE,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,58261,2,STAR NIKE,COLUMBIA R.
2023-07-24,STAR NORITA,COLUMBIA R.,PACIFICNW,THAILAND,2 O/B,12839,1,STAR NORITA,COLUMBIA R.
2023-07-25,STAR NORITA,COLUMBIA R.,PACIFICNW,THAILAND,2 O/B,20900,1,STAR NORITA,COLUMBIA R.
2023-07-26,STAR NORITA,COLUMBIA R.,PACIFICNW,THAILAND,2 O/B,15950,1,STAR NORITA,COLUMBIA R.
2023-12-19,STAR NORITA,PUGET SOUND,PACIFICNW,EL SALVADOR,2 O/B,50570,1,STAR NORITA,PUGET SOUND
2023-01-24,STAR SKY,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69133,1,STAR SKY,MISSISSIPPI R.
2023-12-18,STAR SUBARU,COLUMBIA R.,PACIFICNW,KOREA REP,1,759,1,STAR SUBARU,COLUMBIA R.
2023-12-19,STAR SUBARU,COLUMBIA R.,PACIFICNW,KOREA REP,1,9449,1,STAR SUBARU,COLUMBIA R.
2023-12-21,STAR SUBARU,COLUMBIA R.,PACIFICNW,KOREA REP,1,18919,1,STAR SUBARU,COLUMBIA R.
2023-12-22,STAR SUBARU,COLUMBIA R.,PACIFICNW,KOREA REP,1,27470,1,STAR SUBARU,COLUMBIA R.
2023-03-13,STAR WAVE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,57751,1,STAR WAVE,MISSISSIPPI R.
2023-02-04,STEADY SARAH,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35057,1,STEADY SARAH,MISSISSIPPI R.
2023-01-26,STERLING FREIA,MISSISSIPPI R.,NEW ORLEANS,GERMANY,2 O/B,68000,1,STERLING FREIA,MISSISSIPPI R.
2023-11-05,Sterling Saga,PUGET SOUND,PACIFICNW,CHINA,2 O/B,69913,1,STERLING SAGA,PUGET SOUND
2023-08-19,STOCKHOLM EAGLE,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,59795,1,STOCKHOLM EAGLE,MISSISSIPPI R.
2023-04-26,STONINGTON EAGLE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56976,1,STONINGTON EAGLE,MISSISSIPPI R.
2023-09-02,STONINGTON EAGLE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,57751,1,STONINGTON EAGLE,MISSISSIPPI R.
2023-12-15,STRADION,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,17850,1,STRADION,MISSISSIPPI R.
2023-12-16,STRADION,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,5565,1,STRADION,MISSISSIPPI R.
2023-11-16,STRADION,S. TEXAS,LEAGUE CITY,"COLOMBIA, HONDURAS","1, 2 O/B",21450,2,STRADION,S. TEXAS
2023-10-26,STRATEGIC ENDEAVOR,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,31570,1,STRATEGIC ENDEAVOR,MISSISSIPPI R.
2023-03-15,STRATEGIC ENTITY,MISSISSIPPI R.,NEW ORLEANS,ECUADOR,2 O/B,37878,1,STRATEGIC ENTITY,MISSISSIPPI R.
2023-11-29,STRATEGIC ENTITY,MISSISSIPPI R.,NEW ORLEANS,CHILE,2 O/B,6600,1,STRATEGIC ENTITY,MISSISSIPPI R.
2023-03-09,STRATEGIC SAVANNAH,MISSISSIPPI R.,NEW ORLEANS,DOMINICN REP,2 O/B,22773,1,STRATEGIC SAVANNAH,MISSISSIPPI R.
2023-05-05,STRATEGIC UNITY,MISSISSIPPI R.,NEW ORLEANS,GUATEMALA,2 O/B,17327,1,STRATEGIC UNITY,MISSISSIPPI R.
2023-01-20,STRATEGIC VENTURE,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2 O/B,29150,2,STRATEGIC VENTURE,MISSISSIPPI R.
2023-10-26,STRIGGLA,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,63650,1,STRIGGLA,COLUMBIA R.
2023-12-08,SUDETY,MISSISSIPPI R.,NEW ORLEANS,ITALY,SG O/B,71646,1,SUDETY,MISSISSIPPI R.
2023-01-13,SUNRISE,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,8041,1,SUNRISE,MISSISSIPPI R.
2023-05-05,SUNRISE JADE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,48799,1,SUNRISE JADE,MISSISSIPPI R.
2023-04-09,SUNRISE TRADER,COLUMBIA R.,PACIFICNW,TAIWAN,2 O/B,67630,1,SUNRISE TRADER,COLUMBIA R.
2023-05-28,SUNSHINE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,34097,1,SUNSHINE,MISSISSIPPI R.
2023-12-21,SUNSHINE,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,2 O/B,7338,1,SUNSHINE,MISSISSIPPI R.
2023-03-10,SUPRA THESSAL,MISSISSIPPI R.,NEW ORLEANS,ALGERIA,2 O/B,42530,1,SUPRA THESSAL,MISSISSIPPI R.
2023-04-04,SUZAKU,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2,4655,1,SUZAKU,MISSISSIPPI R.
2023-12-15,SUZAKU,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,47729,1,SUZAKU,MISSISSIPPI R.
2023-10-10,SV ARISTA,MISSISSIPPI R.,NEW ORLEANS,SPAIN,1,56812,1,SV ARISTA,MISSISSIPPI R.
2023-11-28,SV ARISTA,MISSISSIPPI R.,NEW ORLEANS,SPAIN,2 O/B,55914,1,SV ARISTA,MISSISSIPPI R.
2023-02-14,SWANSEA,MISSISSIPPI R.,NEW ORLEANS,GERMANY,2 O/B,56393,1,SWANSEA,MISSISSIPPI R.
2023-02-20,SZCZECIN,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,27597,1,SZCZECIN,MISSISSIPPI R.
2023-05-30,TAC DAYTONA,COLUMBIA R.,PACIFICNW,KOREA REP,1,440,1,TAC DAYTONA,COLUMBIA R.
2023-05-31,TAC DAYTONA,COLUMBIA R.,PACIFICNW,KOREA REP,1,7810,1,TAC DAYTONA,COLUMBIA R.
2023-06-14,TAC DAYTONA,COLUMBIA R.,PACIFICNW,KOREA REP,1,28600,2,TAC DAYTONA,COLUMBIA R.
2023-07-07,TAC SUZUKA,MISSISSIPPI R.,NEW ORLEANS,BRAZIL,2 O/B,32999,1,TAC SUZUKA,MISSISSIPPI R.
2023-04-02,TAHITI ONE,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,66854,1,TAHITI ONE,COLUMBIA R.
2023-03-17,TAI KNIGHT,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70370,1,TAI KNIGHT,MISSISSIPPI R.
2023-02-10,TAI SHINE,S. ATLANTIC,TOLEDO,CHINA,2 O/B,52314,1,TAI SHINE,S. ATLANTIC
2023-02-25,TAI STAMINA,COLUMBIA R.,PACIFICNW,KOREA REP,1,15482,2,TAI STAMINA,COLUMBIA R.
2023-02-26,TAI STAMINA,COLUMBIA R.,PACIFICNW,KOREA REP,1,10356,1,TAI STAMINA,COLUMBIA R.
2023-02-27,TAI STAMINA,COLUMBIA R.,PACIFICNW,KOREA REP,1,29711,1,TAI STAMINA,COLUMBIA R.
2023-08-24,TAI STRIDE,MISSISSIPPI R.,NEW ORLEANS,SPAIN,2 O/B,57999,1,TAI STRIDE,MISSISSIPPI R.
2023-11-05,TAI STRIDE,MISSISSIPPI R.,NEW ORLEANS,BANGLADESH,2 O/B,60498,1,TAI STRIDE,MISSISSIPPI R.
2023-11-30,TAIKOO TRADER,COLUMBIA R.,PACIFICNW,KOREA REP,2 O/B,21000,4,TAIKOO TRADER,COLUMBIA R.
2023-05-05,TAKESHIO,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,14235,2,TAKESHIO,MISSISSIPPI R.
2023-05-31,TAKESHIO,S. TEXAS,LEAGUE CITY,"COLOMBIA, HONDURAS","1, 2 O/B",33000,2,TAKESHIO,S. TEXAS
2023-10-23,TALIMEN,MISSISSIPPI R.,NEW ORLEANS,SPAIN,2 O/B,57749,1,TALIMEN,MISSISSIPPI R.
2023-01-17,TASSOS N,COLUMBIA R.,PACIFICNW,TAIWAN,1,4147,1,TASSOS N,COLUMBIA R.
2023-01-22,TASSOS N,COLUMBIA R.,PACIFICNW,TAIWAN,1,41422,2,TASSOS N,COLUMBIA R.
2023-05-21,TAWA ARROW,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2 O/B,46583,1,TAWA ARROW,MISSISSIPPI R.
2023-05-30,TAYGETUS,COLUMBIA R.,PACIFICNW,KOREA REP,3 O/B,67719,1,TAYGETUS,COLUMBIA R.
2023-03-07,TAYGETUS,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69774,1,TAYGETUS,MISSISSIPPI R.
2023-10-22,TAYGETUS,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69548,1,TAYGETUS,MISSISSIPPI R.
2023-12-07,TCLC QUANZHOU,N. TEXAS,LEAGUE CITY,CHINA,2 O/B,52238,1,TCLC QUANZHOU,N. TEXAS
2023-03-27,TEAM TOMBI,N. TEXAS,LEAGUE CITY,ETHIOPIA,2 O/B,30000,1,TEAM TOMBI,N. TEXAS
2023-03-28,TEAM TOMBI,N. TEXAS,LEAGUE CITY,REP S AFRICA,2 O/B,5000,1,TEAM TOMBI,N. TEXAS
2023-09-23,TEGEA,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,46996,1,TEGEA,MISSISSIPPI R.
2023-10-16,TEGEA,N. TEXAS,LEAGUE CITY,CHINA,2 O/B,50927,1,TEGEA,N. TEXAS
2023-08-16,TENRO MARU,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B, 3",45884,3,TENRO MARU,MISSISSIPPI R.
2023-11-20,TEXEL ISLAND,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,57724,1,TEXEL ISLAND,S. TEXAS
2023-10-05,THEODORE JR,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,71852,1,THEODORE JR,MISSISSIPPI R.
2023-12-07,THERESA GRACE,COLUMBIA R.,PACIFICNW,INDONESIA,2 O/B,12370,1,THERESA GRACE,COLUMBIA R.
2023-12-08,THERESA GRACE,COLUMBIA R.,PACIFICNW,BURMA,2 O/B,39130,1,THERESA GRACE,COLUMBIA R.
2023-09-14,THETIS,COLUMBIA R.,PACIFICNW,"BANGLADESH, BURMA",2 O/B,54386,3,THETIS,COLUMBIA R.
2023-08-26,THOMAS SELMER,MISSISSIPPI R.,NEW ORLEANS,"COLOMBIA, DOMINICN REP",2 O/B,32393,2,THOMAS SELMER,MISSISSIPPI R.
2023-01-24,THOR INDEPENDENCE,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,2 O/B,6600,1,THOR INDEPENDENCE,MISSISSIPPI R.
2023-03-11,THOR MADOC,S. ATLANTIC,TOLEDO,CHINA,2 O/B,49930,1,THOR MADOC,S. ATLANTIC
2023-01-27,THOR MAXIMUS,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,11000,1,THOR MAXIMUS,MISSISSIPPI R.
2023-01-28,THOR MAXIMUS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,38848,1,THOR MAXIMUS,MISSISSIPPI R.
2023-10-30,THOR MAXIMUS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,49859,1,THOR MAXIMUS,MISSISSIPPI R.
2023-11-22,THOR MAXIMUS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,49799,1,THOR MAXIMUS,MISSISSIPPI R.
2023-12-30,THOR MAXIMUS,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,50199,1,THOR MAXIMUS,MISSISSIPPI R.
2023-06-08,TIBERIUS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,31711,1,TIBERIUS,MISSISSIPPI R.
2023-06-29,TIBERIUS,MISSISSIPPI R.,NEW ORLEANS,DOMINICN REP,2 O/B,17130,3,TIBERIUS,MISSISSIPPI R.
2023-06-30,TIBERIUS,MISSISSIPPI R.,NEW ORLEANS,DOMINICN REP,2 O/B,10017,1,TIBERIUS,MISSISSIPPI R.
2023-01-16,TIGER NORTH,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,67519,1,TIGER NORTH,MISSISSIPPI R.
2023-11-16,TINA S,N. TEXAS,LEAGUE CITY,ITALY,1,8218,1,TINA S,N. TEXAS
2023-11-17,TINA S,N. TEXAS,LEAGUE CITY,ITALY,1,9770,1,TINA S,N. TEXAS
2023-04-26,TINOS,COLUMBIA R.,PACIFICNW,EGYPT,1,54999,1,TINOS,COLUMBIA R.
2023-01-16,TITAN I,MISSISSIPPI R.,NEW ORLEANS,GERMANY,1,26248,1,TITAN I,MISSISSIPPI R.
2023-01-17,TITAN I,MISSISSIPPI R.,NEW ORLEANS,GERMANY,1,6254,1,TITAN I,MISSISSIPPI R.
2023-09-01,TIZIANA,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,9100,1,TIZIANA,MISSISSIPPI R.
2023-10-06,TN DAWN,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,1,11170,1,TN DAWN,MISSISSIPPI R.
2023-08-12,TOKI HARMONY,MISSISSIPPI R.,NEW ORLEANS,VENEZUELA,2 O/B,5409,1,TOKI HARMONY,MISSISSIPPI R.
2023-10-16,TOLMI,PUGET SOUND,PACIFICNW,CHINA,2 O/B,70699,1,TOLMI,PUGET SOUND
2023-12-11,TOLMI,PUGET SOUND,PACIFICNW,CHINA,2 O/B,68665,1,TOLMI,PUGET SOUND
2023-01-31,TOMINI BRAVERY,COLUMBIA R.,PACIFICNW,EGYPT,1,30734,1,TOMINI BRAVERY,COLUMBIA R.
2023-02-05,TOMINI BRAVERY,COLUMBIA R.,PACIFICNW,EGYPT,1,28766,1,TOMINI BRAVERY,COLUMBIA R.
2023-09-23,TOMINI DYNASTY,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,57555,1,TOMINI DYNASTY,MISSISSIPPI R.
2023-11-05,TOMINI ENTITY,MISSISSIPPI R.,NEW ORLEANS,ITALY,2 O/B,58387,1,TOMINI ENTITY,MISSISSIPPI R.
2023-02-15,TOMINI HARMONY,S. ATLANTIC,TOLEDO,CHINA,2 O/B,52430,1,TOMINI HARMONY,S. ATLANTIC
2023-09-11,TOMINI LEVANT,MISSISSIPPI R.,NEW ORLEANS,EGYPT,2 O/B,33000,1,TOMINI LEVANT,MISSISSIPPI R.
2023-10-05,TOMINI NOBILITY,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,67515,1,TOMINI NOBILITY,COLUMBIA R.
2023-01-20,TOMINI NOBILITY,MISSISSIPPI R.,NEW ORLEANS,TAIWAN,2 O/B,69299,1,TOMINI NOBILITY,MISSISSIPPI R.
2023-01-25,TOMINI ROYALTY,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,67010,1,TOMINI ROYALTY,COLUMBIA R.
2023-06-12,TOMORROW,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2 O/B, 3",16958,2,TOMORROW,MISSISSIPPI R.
2023-06-13,TOMORROW,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3,27669,1,TOMORROW,MISSISSIPPI R.
2023-10-12,TOMORROW,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",46089,2,TOMORROW,MISSISSIPPI R.
2023-01-14,TOPAZ,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,65100,1,TOPAZ,COLUMBIA R.
2023-11-25,TOPAZ,PUGET SOUND,PACIFICNW,JAPAN,3 O/B,59499,1,TOPAZ,PUGET SOUND
2023-12-16,TOXOTIS,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,54242,1,TOXOTIS,MISSISSIPPI R.
2023-03-25,TR LADY,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70664,1,TR LADY,MISSISSIPPI R.
2023-02-19,TRANSATLANTIC,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,67353,1,TRANSATLANTIC,COLUMBIA R.
2023-11-13,TRANSCENDEN GRACE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69296,1,TRANSCENDEN GRACE,MISSISSIPPI R.
2023-06-07,TRANSCENDEN WISDOM,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,32390,1,TRANSCENDEN WISDOM,COLUMBIA R.
2023-03-13,TRANSCENDEN WISDOM,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69671,1,TRANSCENDEN WISDOM,MISSISSIPPI R.
2023-07-26,TRAWIND DOLPHIN,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,13713,1,TRAWIND DOLPHIN,MISSISSIPPI R.
2023-04-21,TREASURE STAR,COLUMBIA R.,PACIFICNW,JAPAN,"2 O/B, 3 O/B",66931,2,TREASURE STAR,COLUMBIA R.
2023-06-14,TREASURE STAR,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,11420,1,TREASURE STAR,COLUMBIA R.
2023-06-15,TREASURE STAR,COLUMBIA R.,PACIFICNW,JAPAN,3 O/B,56170,1,TREASURE STAR,COLUMBIA R.
2023-02-01,TREASURE STAR,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,69698,1,TREASURE STAR,MISSISSIPPI R.
