IMO,VesselName,TotalVoyages,CompleteVoyages,AvgInboundDurationHours,AvgOutboundDurationHours,AvgPortDurationHours,AvgVesselUtilizationPct,MostFrequentDischargeTerminal,TotalCargoEstimateTonnes,AvgCargoPerVoyageTonnes
9860661,Belfuji,1,1,664.28,,,,,,
9860673,Artemis Bulker,8,8,143.27,24.04,36.65,26.1,Zen-Noh,,
9860685,Ym Advance,2,2,85.42,416.70,46.85,6.7,Vulcan Westwego,,
9860702,Indigo Garland,5,5,81.17,8.19,95.95,60.2,Nashville Ave,,
9860714,Noshima,2,2,45.19,9.50,43.70,31.6,Bunge Destrehan,,
9860726,Royal Midori,5,5,56.72,73.07,93.96,49.0,Cargill Westwego,,
9860738,Nord Sunda,3,3,69.97,14.48,75.99,46.7,ADM Reserve,,
9860740,Core Imperial,5,5,38.61,14.28,101.35,72.1,Nashville Ave,,
9860788,Nemrut Bay,1,1,47.73,9.02,34.53,37.8,ADM Destrehan,,
9860817,Lowlands Angel,2,2,12.98,77.09,189.17,68.5,Laplace Buoys,,
9860879,Mia Lr,2,2,89.22,111.60,48.78,18.5,Dreyfuss,,
9860881,Mighty Star,3,3,132.03,25.92,105.12,46.1,AST St James Buoys,,
9861079,Ithomi,4,4,182.51,11.93,53.56,32.2,Dreyfuss,,
9861081,Mint,5,5,141.88,13.86,86.57,50.5,Cargill Reserve,,
9861160,Franz Schulte,3,2,94.57,8.57,111.82,64.9,AST St James Buoys,,
9861213,Anhui,5,5,146.19,26.37,67.25,38.6,ARTCO 110-111 Buoys,,
9861316,Sakizaya Star,2,2,239.63,12.20,38.06,17.4,Zen-Noh,,
9861328,Sakizaya Treasure,3,3,126.31,10.77,50.52,34.3,ADM AMA,,
9861330,Desert Honour,3,3,165.46,229.61,73.47,19.1,AST Chalmette Buoys,,
9861990,Bangus,1,1,91.43,,,,,,
9862413,Pro Onyx,2,2,68.62,15.62,25.45,41.6,Shintech,,
9862475,Flex Vigilant,1,1,39.52,,,,,,
9862487,Diamond Gmetropolis,1,1,108.23,,,,,,
9862619,Green Kmax 5,4,4,194.83,12.34,91.79,37.0,Zen-Noh,,
9862621,Green Kmax 6,3,2,174.82,25.93,65.94,28.1,Cargill Westwego,,
9862932,Pacific Sentinel,2,1,52.82,19.30,98.05,57.6,Exxon Baton Rouge,,
9862944,Overseas Sun Coast,3,3,53.62,10.49,46.30,42.8,Shell Norco,,
9862970,Yong May,2,2,115.13,36.76,68.44,36.6,Cargill Reserve,,
9863089,Kilian Oldendorff,1,1,227.67,6.08,56.33,19.4,Cenex Harvest States,,
9863091,Kirsten Oldendorff,2,2,190.27,,,,,,
9863170,Hamburg City,3,3,158.44,6.67,69.63,36.8,AST Arabi Dolphins,,
9863182,Dorado Lng,1,1,47.50,,,,,,
9863223,Hafnia Shenzhen,1,1,60.42,11.22,43.28,37.7,Marathon Garyville,,
9863235,Hafnia Nanjing,2,2,30.62,10.51,40.73,49.7,Marathon Garyville,,
9863417,Freedom Glory,4,4,84.25,14.35,123.93,69.5,Genesis Baton Rouge,,
9863429,Maritime Glory,3,3,98.66,41.63,45.35,25.3,Genesis Baton Rouge,,
9863792,Berge Nishikawa,3,3,86.58,90.77,113.45,38.1,Cargill Reserve,,
9863807,Vincent Mountain,1,1,6.12,5.77,59.78,83.4,IMT Coal,,
9863819,Greenwich Pioneer,4,4,55.76,11.32,69.83,56.7,Zen-Noh,,
9863821,Tendra Trader,5,5,59.46,28.32,84.97,48.3,Copper Darrow Buoys,,
9863833,Falcon Trader,1,1,160.92,,,,,,
9863845,Trigon Trader,2,2,120.13,9.71,46.97,28.1,Zen-Noh,,
9863857,Eva London,2,2,53.80,9.13,91.90,62.2,Nashville Ave,,
9863869,Eva Shanghai,3,3,157.29,107.37,70.73,36.7,AST Globalplex,,
9863871,Eva Paris,10,9,169.26,54.16,92.78,39.2,Copper Darrow Buoys,,
9864095,Marvelous Star,8,8,197.04,75.57,110.12,33.9,AST St James Buoys,,
9864198,Guo Yuan 88,1,1,40.07,113.98,184.05,54.4,ABT Burnside Buoys,,
9864332,Stamatia,3,2,42.81,30.29,53.03,38.5,Aramco Convent,,
9864344,Ion M,2,2,20.58,11.96,66.13,67.3,Dow Missouri,,
9864356,Castor,2,2,43.72,12.38,115.35,71.7,Exxon Baton Rouge,,
9864368,Proteus,3,2,67.25,7.75,119.83,71.4,KMI Harvey,,
9864382,Pan Poseidon,2,2,80.03,24.64,54.90,51.8,Cargill Reserve,,
9864394,Pan Quest,13,12,115.80,48.79,36.85,26.5,ADM AMA,,
9864679,Navios Felicity I,3,3,490.41,28.03,127.79,42.5,AST St James Buoys,,
9864899,Astro Denebola,1,1,11.37,165.65,232.97,56.8,AGG,,
9864916,Gaslog Georgetown,1,1,37.88,,,,,,
9864980,Serene Ocean,9,9,139.54,8.94,39.68,31.5,ADM Destrehan,,
9865233,Atlantic Prism,10,10,142.85,38.61,56.71,39.7,Nashville Ave,,
9865245,Beatrice,5,5,56.77,18.21,68.53,50.1,MGMT,,
9865336,Scarlet Stork,3,3,210.31,10.76,39.34,16.9,Zen-Noh,,
9865348,Atlantic Sakura,2,2,106.89,18.02,103.19,45.1,AST St James Buoys,,
9865350,Amis Star,1,1,133.08,48.22,23.88,11.6,Zen-Noh,,
9865362,Amis Treasure,1,1,114.88,18.88,87.97,39.7,Dreyfuss,,
9865374,Lina Aksoy,6,6,112.98,145.74,75.55,42.1,ADM Destrehan Buoys,,
9865520,Eva Tokyo,3,2,39.03,10.82,34.29,40.8,Dow Missouri,,
9865556,Nord Auriga,6,5,176.67,12.82,53.55,28.3,UBT Davant,,
9865568,Majestic Star,3,3,155.74,182.09,121.65,41.7,AST St James Buoys,,
9865893,Cssc Shi Jia Zhuang,1,1,108.05,11.98,67.63,36.0,Cargill Reserve,,
9865908,Cssc Tai Yuan,1,1,424.22,55.97,56.15,10.5,Cargill Westwego,,
9866029,Indigo Heritage,1,1,84.25,10.63,94.13,49.8,Cargill Reserve,,
9866172,Fj Bianca,5,3,47.90,132.27,90.06,43.1,Nucor Steel,,
9866184,Lady Anne,3,3,196.12,24.73,67.77,19.7,Cargill Westwego,,
9866196,Crystal Admirer,5,5,115.45,75.61,76.57,33.8,ADM AMA,,
9866407,Oriental Wind,13,10,64.10,105.08,70.63,41.9,Nashville Ave,,
9866524,Ultra Quality,2,2,86.46,10.22,59.58,48.7,ADM Destrehan,,
9866536,African Oasis,4,4,83.15,9.56,61.73,49.2,AST Chalmette Buoys,,
9866550,Hb Golden Eagle,5,5,51.61,9.20,116.39,66.9,AST Chalmette Slip,,
9866586,Metis Challenger,1,1,43.40,6.67,69.82,58.2,UBT Davant,,
9866627,Rangaku,1,1,169.55,,,,,,
9866639,Bamboo Star,3,3,51.38,8.67,74.12,55.1,Nashville Ave,,
9866641,Nord Abidjan,19,18,121.80,58.09,49.81,24.8,Cenex Harvest States,,
9866665,Ocean Universe,9,9,94.26,9.07,42.46,54.9,Nashville Ave,,
9866677,Ikan Beliak,2,2,117.45,8.62,69.58,37.1,Bunge Destrehan,,
9866691,Berge Yotei,5,5,58.66,53.11,54.75,31.5,Cargill Reserve,,
9866756,Federal Freedom,1,1,12.40,293.03,0.03,0.0,ARTCO 110-111 Buoys,,
9866770,Bow Prosper,11,11,68.37,55.23,34.92,26.5,KMI Harvey,,
9866782,Bow Persistent,7,7,65.33,42.22,44.72,33.1,IMTT,,
9867059,Tomaros,3,2,61.76,198.18,119.96,36.3,AST Meraux Buoys,,
9867152,Jy Shanghai,2,2,222.68,9.95,56.94,19.8,ADM AMA,,
9867164,Jy Hamburg,2,2,100.61,49.18,12.02,8.7,Zen-Noh,,
9867176,Jy London,3,3,37.88,42.90,113.12,61.9,Waggaman Buoys,,
9867372,Bunun Miracle,3,3,54.18,104.18,41.53,26.6,Nashville Ave,,
9867554,Katja Oldendorff,3,3,90.91,12.03,51.01,35.6,Zen-Noh,,
9867578,Linden Trader,4,4,119.34,9.32,126.65,67.2,Cargill Westwego,,
9867580,Oshima Trader,1,1,357.70,8.67,87.17,19.2,Cargill Westwego,,
9867607,Mtm Vancouver,1,1,11.12,7.50,84.60,82.0,KMI Harvey,,
9867619,Aitolos,1,0,,,,,Ergon St James,,
9867621,Aristofanis,2,2,87.98,13.26,60.33,37.1,Valero St Charles,,
9867798,Pacific Blue,2,2,44.19,19.63,50.32,55.1,Exxon Baton Rouge,,
9868443,Sider Montediprocida,1,1,12.57,211.52,102.52,31.4,ADM Destrehan Buoys,,
9868883,Bright Venture,3,3,197.71,158.34,165.13,32.4,Nucor Steel,,
9868895,Light Venture,5,5,180.47,21.01,85.21,40.7,ADM AMA,,
9869265,Cool Racer,1,1,38.18,,,,,,
9869306,Cobia Lng,1,1,38.78,,,,,,
9869588,Valkyrie,1,1,335.60,315.15,0.15,0.0,Reserve Buoys,,
9869590,Anahita,4,3,42.20,110.17,58.25,41.1,ADM Destrehan Buoys,,
9869710,Sea Breeze,1,1,114.72,,,,,,
9869887,Explora II,1,1,7.90,7.43,23.03,60.0,Erato St,,
9869942,Minerva Kalymnos,1,1,47.82,,,,,,
9870159,Lng Adventure,2,2,47.63,,,,,,
9870161,Lowlands Spirit,1,1,158.00,,,,,,
9870458,Duchess Rosario,3,2,158.78,86.56,46.11,25.3,Cargill Reserve,,
9870460,Aom Federica,3,3,136.00,13.98,70.63,39.8,Dreyfuss,,
9870513,Irene A,1,1,131.35,,,,,,
9870707,Nord Elegance,2,2,81.34,45.61,103.97,45.1,Phillips 66 Alliance,,
9870719,Nord Harmony,9,9,135.82,22.94,55.06,38.6,KMI Harvey,,
9871074,Theresa II,2,1,38.62,36.23,0.02,0.0,KMI Harvey,,
9871191,Ultra Ocelot,3,3,239.49,12.68,110.15,26.4,Drax Biomass,,
9871206,Ultra Margay,4,4,171.65,12.77,74.55,37.0,Drax Biomass,,
9872353,Baiacu,1,1,44.03,11.37,86.95,61.1,Valero St Charles,,
9872468,Josco Guizhou,3,2,77.18,7.24,81.44,48.5,Bunge Destrehan,,
9872470,Josco Lanzhou,1,1,92.95,9.32,96.32,48.5,Cargill Westwego,,
9872511,Josco Yongzhou,1,1,130.50,,,,,,
9872963,Epson Trader,5,4,66.63,45.72,97.87,47.4,Copper Dockside Buoys,,
9872975,Oshima Japan,2,2,128.07,13.47,61.92,37.0,Dreyfuss,,
9872999,Hellas Athina,2,2,56.49,,,,,,
9873163,Royal Laurel,9,9,142.05,28.60,88.82,42.4,AST St James Buoys,,
9873175,Medi Fuji,5,5,148.38,51.80,77.35,29.9,ADM Reserve,,
9873280,Belaja,4,4,97.13,24.95,103.96,54.9,Laplace Buoys,,
9873644,Great Epsilon,6,5,37.77,41.91,64.16,45.7,IMTT,,
9873656,Great Kappa,6,6,82.38,57.73,39.33,25.7,Americas Styrenics,,
9873668,Great Lamda,7,7,91.15,73.62,48.08,33.9,IMTT,,
9873670,Great Thita,5,5,64.34,139.68,35.93,31.8,Valero St Charles,,
9873888,Ultra Forest,3,3,232.74,13.88,75.38,32.2,Drax Biomass,,
9873890,Ultra Silva,6,6,87.54,100.44,64.69,25.7,ARTCO 110-111 Buoys,,
9874246,Zeynep,1,1,111.22,8.90,60.60,33.5,Valero St Charles,,
9874258,Sfl Fraser,1,1,382.50,,,,,,
9874272,Cd Huelva,1,1,587.17,,,,,,
9874284,Beltango,2,2,27.71,14.82,29.10,41.9,Convent Marine Terminal,,
9874557,Market Cooper,1,1,208.00,13.58,34.30,13.4,ABT Burnside,,
9874648,Gw Eleni,3,3,174.56,9.12,80.28,32.9,ADM Destrehan,,
9874650,Gw Mathilde,2,2,148.31,10.53,35.17,13.3,ADM AMA,,
9874820,Isabella,4,4,57.64,,,,,,
9874961,Nord Magellan,1,1,18.05,354.03,226.37,37.8,AST St James Buoys,,
9874973,Medi Hiroshima,2,2,81.22,15.42,26.23,21.3,Zen-Noh,,
9874985,Berge Scafell Pike,5,5,186.15,16.17,54.70,38.7,Copper Darrow Buoys,,
9874997,Ultra Serval,9,8,61.71,162.41,140.51,45.9,ADM Destrehan Buoys,,
9875006,Mario,4,3,211.93,24.01,36.51,14.5,Zen-Noh,,
9875018,Siboney M,6,6,252.15,67.80,97.43,48.0,Nucor Steel,,
9875020,Bulk Croatia,7,7,131.31,24.00,91.11,36.7,Zen-Noh,,
9875032,Bulk Italy,2,2,66.28,15.52,37.98,32.0,Zen-Noh,,
9875044,Carla,1,1,141.98,12.12,63.08,29.0,ADM Reserve,,
9875056,Pan Talisman,1,0,,,,,Zen-Noh,,
9875109,Ariston Bulker,1,1,472.98,,,,,,
9875135,Troodos Oak,2,2,151.57,31.90,37.23,14.4,Zen-Noh,,
9875147,Dream Team,1,1,21.07,8.25,129.30,81.5,Cargill Westwego,,
9875159,Ikan Belanak,1,1,418.43,9.12,78.00,15.4,Cargill Westwego,,
9875197,Ida,6,5,102.98,41.79,141.76,53.1,Dreyfuss,,
9875214,World Diana,1,1,205.27,41.38,10.10,3.9,Zen-Noh,,
9875276,Orchid Tiger,1,0,,,,,Cargill Reserve,,
9875331,Draftzilla,3,3,12.47,61.04,48.89,52.3,ADM Destrehan Buoys,,
9875501,Tsurugi Galaxy,3,3,40.92,74.11,39.36,37.8,Stolthaven,,
9875604,Satigny,4,3,139.47,106.96,74.84,27.2,AST St James Buoys,,
9875616,Servette,6,6,147.47,44.63,88.57,35.4,ADM AMA,,
9875628,Garnet Eternity,3,3,74.38,10.28,89.86,50.2,Bunge Destrehan,,
9875630,Emerald Eternity,2,2,22.99,119.83,167.80,65.5,Nashville Ave,,
9875666,Pan Regina,6,6,218.04,178.68,76.44,23.0,AST Chalmette Buoys,,
9875721,Minneapolis Miyo,4,4,76.84,152.35,109.80,41.8,ADM Destrehan Buoys,,
9875733,Royal Orion,8,7,113.61,71.94,83.31,37.5,Cargill Westwego,,
9876048,Navios Magellan II,2,2,195.14,29.38,56.92,20.3,Dreyfuss,,
9876385,Pelican Pacific,1,1,11.68,11.47,57.10,71.2,MPLX Garyville,,
9876397,Petrel Pacific,7,5,67.40,17.80,75.97,52.8,Exxon Baton Rouge,,
9876402,Puffin Pacific,1,1,89.32,10.85,45.88,31.4,Valero St Charles,,
9876749,Sea Train,6,6,92.58,37.54,92.23,49.2,ADM AMA,,
9876919,Lady Bellamelia,4,4,122.34,11.50,87.98,50.4,AST Meraux Buoys,,
9877171,Spyros,1,1,79.70,,,,,,
9877327,Weco Laura,3,3,25.49,8.17,109.11,77.9,AST Chalmette Buoys,,
9877339,Blue Sapphire,4,4,172.34,9.51,44.52,30.6,ADM Destrehan,,
9877391,Hsl Perth,2,2,61.91,192.78,127.60,38.5,AST Chalmette Buoys,,
9877559,Eco Los Angeles,6,4,96.97,25.79,57.90,31.2,KMI Harvey,,
9877561,Eco City Of Angels,1,1,123.13,,,,,,
9877573,Eco Yosemite Park,2,2,120.03,8.18,46.47,26.9,Valero Meraux,,
9877585,Eco Joshua Park,2,1,109.65,9.98,29.05,19.5,Valero St Charles,,
9877614,Solar Sharna,4,4,70.87,10.23,51.83,55.5,Stolthaven,,
9877626,Solar Nesrin,3,3,48.56,64.60,25.77,36.8,Blackwater Westwego,,
9877638,Solar Suzanne,7,7,44.60,36.77,32.24,35.3,IMTT,,
9877640,Solar Skyler,2,2,53.43,12.22,40.05,42.7,CFI Donaldsonville,,
9877652,Solar Sheridan,3,3,46.17,140.04,30.10,16.1,Stolthaven,,
9877664,Solar Ailene,3,3,38.36,52.99,36.22,32.3,Stolthaven,,
9877793,Morning Glory,3,3,53.74,22.94,72.82,48.4,Exxon Baton Rouge,,
9877808,Midnight Glory,2,2,97.44,18.38,27.30,31.4,Dow Missouri,,
9877810,Sunrise Glory,11,10,75.31,20.10,59.99,45.3,Exxon Baton Rouge,,
9877822,Cosmic Glory,4,3,70.83,18.78,38.31,37.9,Exxon Baton Rouge,,
9877834,Sdtr Alice,2,2,84.62,20.68,63.78,40.3,Convent Marine Terminal,,
9877846,Yasa Diamond,1,1,6.18,5.90,64.00,84.1,UBT Davant,,
9877860,Sdtr Doris,1,1,145.12,,,,,,
9877884,Sdtr Faith,1,1,225.33,13.22,44.57,15.7,Zen-Noh,,
9877896,Sdtr Gloria,1,1,37.47,243.43,22.70,7.5,Copper Darrow Buoys,,
9877901,Sdtr Hera,1,1,73.62,14.33,36.52,29.3,Convent Marine Terminal,,
9877925,Xh Hope,3,3,103.52,12.79,84.63,65.5,Convent Marine Terminal,,
9877937,Green Genie,2,2,233.96,172.10,90.67,27.7,ADM Destrehan Buoys,,
9878149,Brilliant Knight,1,1,69.83,10.35,48.97,37.9,ADM AMA,,
9878151,Energy Cosmos,1,0,,,,,Zen-Noh,,
9878345,Libra Confidence,4,4,77.44,45.74,59.51,39.2,Zen-Noh,,
9878357,Scorpio Confidence,10,10,205.40,54.38,91.82,30.1,Convent Marine Terminal,,
9878369,Capricorn Confidence,2,2,204.42,6.15,69.85,17.3,Cenex Harvest States,,
9878371,Aquarius Confidence,7,6,179.65,121.14,53.68,36.2,Cargill Reserve,,
9878694,Ultra Vision,4,4,99.46,94.63,108.69,47.7,Drax Biomass,,
9878888,Gui Ying,2,2,42.46,,,,,,
9879698,Adamastos,3,3,60.08,,,,,,
9879997,Maran Aspasia,2,2,73.14,11.03,58.95,47.0,Valero St Charles,,
9880013,Ultra Bosque,2,2,302.15,,,,,,
9880116,Tac Odessa,2,2,19.62,6.13,95.90,79.2,MGMT,,
9880128,Tac Suzuka,4,4,128.31,6.64,75.98,48.5,MGMT,,
9880221,Priscilla,1,1,198.23,5.12,69.98,25.6,Cenex Harvest States,,
9880233,Am Jyoti,1,1,28.27,401.45,179.93,29.5,Nucor Steel,,
9880283,Cl Dayang He,2,2,225.84,12.73,66.42,21.2,Zen-Noh,,
9880295,Cl Qingshui He,4,4,282.81,6.14,58.78,28.4,Cenex Harvest States,,
9880350,Searhythm,3,2,35.58,89.98,60.36,40.7,NuStar St James,,
9880362,Kn Fortune,3,2,181.96,298.88,104.03,18.8,AST Meraux Buoys,,
9880465,Global Sea Spirit,1,1,52.20,,,,,,
9880489,Pioneer Eternity,2,2,262.04,11.62,191.60,40.6,Cargill Reserve,,
9881146,Aries Sakura,1,1,88.43,,,,,,
9881158,Ise Harmony,16,15,152.47,68.23,59.90,35.6,ADM AMA,,
9881160,Seto Harmony,15,14,144.94,13.37,82.48,39.1,MGMT,,
9881172,Sakura Fortune,1,1,40.70,5.25,79.13,63.3,MGMT,,
9881201,Energy Intelligence,1,1,47.48,,,,,,
9881366,Aom Sophie II,8,8,116.74,22.37,72.35,36.7,ADM Reserve,,
9881378,Aquabeauty,2,1,147.00,13.43,105.67,39.7,AST St James Buoys,,
9881380,Fermita,2,2,77.89,16.66,50.27,40.4,Bunge Destrehan,,
9881627,Kismet,1,1,346.23,,,,,,
9881861,Big Glory,1,1,339.72,10.43,64.42,15.5,ADM AMA,,
9881873,D10s,2,2,45.12,95.47,18.85,17.9,Zen-Noh,,
9881885,Tai Strength,1,1,6.20,5.27,73.08,86.4,UBT Davant,,
9881897,Tai Stamina,4,4,82.66,38.29,102.04,48.1,AGG,,
9881940,Meizan,1,1,23.87,7.48,36.98,54.1,KMI Harvey,,
9882279,Amis Unicorn,5,5,115.15,62.40,74.25,41.2,Dreyfuss,,
9882322,Girasole River,4,4,144.05,137.19,99.85,26.9,AST St James Buoys,,
9882334,Esteem Houston,8,8,89.41,21.93,57.31,45.6,Exxon Baton Rouge,,
9882346,Esteem Energy,6,6,64.75,24.28,52.16,39.8,Exxon Baton Rouge,,
9882358,Esteem Discovery,6,5,88.10,22.03,49.58,39.8,Exxon Baton Rouge,,
9882396,Solar Katherine,6,6,88.66,10.66,82.24,60.9,Shell Norco,,
9882401,Solar Melissa,5,5,52.24,10.18,44.90,47.8,Shell Norco,,
9882413,Solar Madelein,5,5,58.88,10.75,45.79,46.7,Marathon Garyville,,
9882425,Solar Claire,4,4,41.52,23.02,57.10,49.0,Shell Norco,,
9882982,Nord Sound,1,1,68.40,12.53,36.28,31.0,Zen-Noh,,
9882994,Araucaria,2,2,266.13,11.15,125.55,53.4,Copper Darrow Buoys,,
9883015,Federal Izumi,3,3,357.07,9.62,69.82,22.2,ADM AMA,,
9883041,Nord Minami,1,1,68.98,7.85,56.32,42.3,Valero Meraux,,
9883053,Ssi Endeavour,4,4,85.63,46.95,80.85,41.9,AGG,,
9883065,Ssi Providence,4,4,83.32,34.01,79.15,43.3,ARTCO 110-111 Buoys,,
9883091,Clipper Isadora,3,3,73.73,105.92,105.36,44.3,Copper Dockside Buoys,,
9883106,Cmb Van Dijck,2,2,24.83,9.51,49.23,63.5,UBT Davant,,
9883118,African Parrot,6,6,72.35,103.14,61.29,37.5,AST Chalmette Buoys,,
9883132,Desert Virtue,3,3,107.74,117.47,54.79,21.8,AST Meraux Buoys,,
9883144,Aromo,2,2,168.72,10.43,62.57,67.0,ADM Destrehan Buoys,,
9883259,Tarsus,1,1,13.13,52.05,18.05,21.7,Occidental Taft,,
9883352,Ocean Brave,1,1,153.73,1058.25,271.98,18.3,AST St James Buoys,,
9883364,Ocean Ambition,6,6,107.39,62.99,109.69,45.1,Zen-Noh,,
9883376,Gloria Confidence,2,2,128.70,,,,,,
9883481,Lilac Ray,5,5,21.26,37.31,35.03,44.4,Dow Taft,,
9883493,Southern Xantis,1,1,351.45,,,,,,
9883508,Pacific Wind,13,11,136.03,23.11,47.80,40.5,Zen-Noh,,
9883651,Jal Kalpavriksh,1,1,16.97,138.23,21.60,12.2,ABT Burnside,,
9883675,Ever Shining,1,1,119.85,6.47,87.22,40.8,Cenex Harvest States,,
9883754,Soya Tianjin,2,2,93.53,9.63,96.36,48.3,Bunge Destrehan,,
9883766,Wheat Weifang,2,2,210.08,46.17,83.57,27.0,Bunge Destrehan,,
9883780,Corn Rizhao,1,0,,,,,Cargill Reserve,,
9883845,Tai Knighthood,2,2,102.97,9.21,88.76,42.3,Cargill Westwego,,
9883857,Tai Kinship,1,1,252.42,51.73,13.57,4.3,Zen-Noh,,
9884021,Asklipios,1,1,36.37,,,,,,
9884253,Athina,3,3,83.27,13.48,94.12,57.0,PBF Chalmette,,
9884265,Tai Knight,1,1,208.22,,,,,,
9884277,Tai Keenness,1,1,175.82,12.10,55.65,22.8,ADM Reserve,,
9884370,Imogen,9,9,112.17,38.46,86.13,59.1,Cargill Reserve,,
9884605,Berge Tronador,5,5,112.49,125.10,106.41,37.1,ABT Burnside,,
9884617,Admiral Jimmu,2,2,96.24,188.62,43.83,11.1,AST St James Buoys,,
9884801,Aquasmeralda,3,3,45.35,58.98,39.91,42.4,Exxon Baton Rouge,,
9884813,Aliai,10,10,80.85,24.66,59.01,42.9,Exxon Baton Rouge,,
9884825,Celsius Philadelphia,3,3,50.09,15.27,46.74,42.9,Exxon Baton Rouge,,
9884837,Celsius Portsmouth,7,7,59.46,15.92,60.05,50.0,Exxon Baton Rouge,,
9884978,Nordic Qinngua,2,2,74.21,256.92,107.58,28.8,Copper Dockside Buoys,,
9885295,Bbc Houston,1,1,8.45,6.98,196.68,92.7,7th Street,,
9885427,Sea Treasure,1,1,97.05,,,,,,
9885439,Celestial Blue,5,5,131.97,110.42,77.26,21.3,ADM Destrehan Buoys,,
9885855,Minerva Amorgos,2,2,55.21,,,,,,
9885908,Bass,3,3,132.30,11.05,66.10,37.0,Valero St Charles,,
9885910,Balzani,1,1,178.62,,,,,,
9885996,Mol Hestia,2,2,38.22,,,,,,
9886718,Sea Turtle,5,5,80.97,49.31,13.57,9.3,Genesis Baton Rouge,,
9886720,Sea Urchin,2,2,76.25,10.38,48.67,36.4,Shell Norco,,
9886732,Clean Cajun,1,1,37.67,,,,,,
9886794,Boyang Capella,2,2,314.72,,,,,,
9887346,Btg Ulriken,1,1,52.02,327.60,123.33,24.5,AST St James Buoys,,
9887358,Btg Apo,2,2,103.75,35.31,64.16,32.9,AST St James Buoys,,
9887401,Solar Catie,1,1,157.50,,,,,,
9887621,Pratincole Pacific,3,3,60.77,44.46,40.73,33.8,Exxon Baton Rouge,,
9887803,Front Fusion,2,2,75.93,37.73,41.48,27.5,MPLX Mt Airy,,
9888003,Ossa,3,3,36.31,11.40,61.51,65.3,AGG,,
9888015,Etg Southern Cross,4,4,128.50,121.04,62.68,42.3,Copper Darrow Buoys,,
9888027,General Guisan,1,1,124.55,,,,,,
9888039,Nyon,4,4,70.24,42.08,111.24,52.4,110 Buoys,,
9888209,Hsl Chicago,3,3,110.08,9.38,29.74,25.6,AST Meraux Buoys,,
9888340,Yasa Orion,6,5,56.88,38.67,48.08,35.3,KMI Harvey,,
9888352,Yasa Vega,10,10,36.84,27.13,54.41,50.1,Exxon Baton Rouge,,
9888467,Sanko Hawking,1,1,103.55,882.70,27.33,2.7,Nucor Steel,,
9888625,Seiyu,1,1,41.30,13.13,25.00,31.5,Zen-Noh,,
9888730,Fezzan,1,1,427.07,64.10,27.83,5.4,IMTT,,
9888871,Ocean Victoria,6,4,54.67,42.43,48.83,52.7,Copper Darrow Buoys,,
9889904,Orion Sea,3,3,63.18,,,,,,
9890240,Kian,1,1,149.22,6.12,57.50,27.0,Cenex Harvest States,,
