direction,port_consolidated,group,commodity,cargo,cargo_detail,country,ves_mt,ves_value_usd,records
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",EL SALVADOR,119.8,240837,2
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",COSTA RICA,119.0,81296,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,THAILAND,118.3,186456,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Magnesia,Magnesia,SLOVAKIA,118.1,70224,1
Import,"MORGAN CITY, LA",x,x,x,x,THAILAND,118.0,4191967,5
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,ITALY,116.9,354841,3
Import,Lower Miss River,x,x,x,x,JAMAICA,116.7,1541988,3
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Vinc Concentrates,SPAIN,116.5,373122,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,"KOREA, SOUTH",115.9,74090,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,MALAYSIA,115.0,198856,2
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,BAHRAIN,114.5,359983,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,HONG KONG,113.2,149229,1
Import,Lower Miss River,x,x,x,x,PAPUA NEW GUINEA,113.1,150000,1
Import,Lower Miss River,x,x,x,x,SWITZERLAND,112.7,3939769,20
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,BHUTAN,112.2,107997,1
Import,Lower Miss River,x,x,x,x,HUNGARY,111.7,2770552,12
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",SWEDEN,110.5,150653,4
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",AUSTRIA,109.2,133742,4
Import,Lower Miss River,x,x,x,x,CROATIA,108.2,1356814,7
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Slabs,Slabs,CHINA,106.7,104231,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,CHINA,105.7,309637,5
Import,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,ITALY,104.4,394380,1
Import,"MORGAN CITY, LA",x,x,x,x,INDIA,103.5,1181187,7
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,HONDURAS,103.4,776913,1
Import,Lower Miss River,x,x,x,x,PARAGUAY,103.1,400848,8
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,"KOREA, SOUTH",101.1,105744,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,GERMANY,100.9,289077,2
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CAMEROON,100.4,202369,1
Import,Lower Miss River,Plastics,x,x,x,BRAZIL,98.2,975180,5
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,PANAMA,98.1,148738,1
Import,Lower Miss River,Dry Bulk,Metals,Nickel,Nickel,AUSTRALIA,98.1,1574007,1
Import,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,SPAIN,97.6,74185,1
Import,Lower Miss River,x,x,x,x,BELARUS,97.3,444520,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,KENYA,96.5,153371,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,"KOREA, SOUTH",95.3,241778,4
Import,Lower Miss River,x,x,x,x,URUGUAY,95.0,143227,2
Import,Lower Miss River,Plastics,x,x,x,THAILAND,94.8,710261,4
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,JAPAN,93.5,905224,3
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,TAIWAN,92.9,188944,2
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,CHILE,91.9,115242,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,UNITED KINGDOM,91.4,174639,2
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",SPAIN,90.4,365687,3
Import,"MORGAN CITY, LA",x,x,x,x,TRINIDAD AND TOBAGO,89.7,1076605,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,BRAZIL,87.6,193669,2
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,ARGENTINA,86.8,214376,1
Import,Lower Miss River,x,x,x,x,JORDAN,86.7,1964138,3
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Vermiculite,Vermiculite,TURKEY,86.4,21250,1
Import,Lower Miss River,x,x,x,x,MOROCCO,85.4,896536,3
Import,Lower Miss River,x,x,x,x,CYPRUS,84.8,612450,4
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,LAOS,83.8,181070,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,UNITED KINGDOM,83.6,264347,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",CZECH REPUBLIC,82.9,876687,2
Import,Lower Miss River,Plastics,x,x,x,ISRAEL,82.4,2360502,6
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,"KOREA, SOUTH",81.8,93256,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,INDONESIA,81.7,113172,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,CZECH REPUBLIC,80.9,268587,3
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,PORTUGAL,80.6,32691,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,SWEDEN,79.3,862328,2
Import,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,NORWAY,79.3,14034480,4
Import,Lower Miss River,x,x,x,x,ESTONIA,76.7,477864,5
Import,Lower Miss River,x,x,x,x,ANGOLA,73.0,182250,1
Import,Lower Miss River,x,x,x,x,GREECE,72.5,324871,22
Import,Lower Miss River,Plastics,x,x,x,SLOVENIA,72.3,353600,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,DENMARK,71.6,2207508,12
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,NORWAY,71.5,356470,3
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,GERMANY,70.8,206161,1
Import,"MORGAN CITY, LA",x,x,x,x,"KOREA, SOUTH",70.5,368637,4
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,VENEZUELA,69.6,172546,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,PORTUGAL,68.1,223709,2
Import,"MORGAN CITY, LA",Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,SWITZERLAND,68.0,199680,1
Import,Lower Miss River,Plastics,x,x,x,COLOMBIA,67.6,260217,6
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,CHINA,67.6,30061,3
Import,"MORGAN CITY, LA",x,x,x,x,PANAMA,66.7,383207,1
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,CHINA,66.6,381290,5
Import,Lower Miss River,Plastics,x,x,x,TAIWAN,66.4,749706,9
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,MEXICO,66.1,62427,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,ISRAEL,64.3,25724,1
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,SPAIN,64.2,310888,2
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,FINLAND,63.7,730242,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,POLAND,63.6,94648,2
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,RUSSIA,61.4,297325,1
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,"KOREA, SOUTH",61.3,1891554,1
Import,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,SLOVENIA,58.6,63555,1
Import,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,GREECE,58.4,34435,1
Import,"LAKE CHARLES, LA",x,x,x,x,TURKEY,57.7,287160,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",CAMBODIA,57.6,85766,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",POLAND,56.9,330929,4
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,MEXICO,56.4,1082693,11
Import,Lower Miss River,Plastics,x,x,x,FRANCE,56.2,839606,11
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,NETHERLANDS,55.8,816808,2
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,MALAYSIA,55.7,104045,3
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,"KOREA, SOUTH",54.6,78985,5
Import,Lower Miss River,x,x,x,x,MOLDOVA,54.4,78498,1
Import,"MORGAN CITY, LA",x,x,x,x,CHILE,54.2,298576,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,THAILAND,53.8,268989,2
Import,Lower Miss River,Plastics,x,x,x,AUSTRALIA,53.8,671263,5
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",GHANA,53.8,169943,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CZECH REPUBLIC,52.5,362848,4
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,FRANCE,52.2,473554,2
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",CHILE,50.0,48981,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",ITALY,47.8,39766,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,LITHUANIA,47.7,69380,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,PHILIPPINES,47.7,71111,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,SWEDEN,46.8,208043,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,FINLAND,46.7,189615,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,SPAIN,46.3,38793,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,UNITED KINGDOM,46.2,246043,4
Import,"MORGAN CITY, LA",Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,INDIA,45.4,255242,3
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,SLOVAKIA,45.0,125257,2
Import,"MORGAN CITY, LA",Plastics,x,x,x,CHINA,44.8,36246,6
Import,Lower Miss River,Dry Bulk,General Cargo,Project,Solar,THAILAND,44.7,180974,1
Import,Lower Miss River,Plastics,x,x,x,HONDURAS,44.2,78461,3
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Salt,Salt,GERMANY,44.1,84596,1
Import,"MORGAN CITY, LA",x,x,x,x,GERMANY,43.4,438471,11
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,GREECE,43.4,106993,1
Import,Lower Miss River,Plastics,x,x,x,NORWAY,42.5,1297375,7
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",COLOMBIA,42.0,180567,5
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,CHILE,41.2,38797,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",EGYPT,41.2,45768,2
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,SWEDEN,40.9,113274,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Xylene,Xylene,CHINA,40.8,107200,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,ROMANIA,40.7,163872,1
Import,"MORGAN CITY, LA",x,x,x,x,INDONESIA,40.4,126877,4
Import,"MORGAN CITY, LA",Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,COLOMBIA,39.9,101818,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,SWITZERLAND,39.9,2463458,9
Import,Lower Miss River,Plastics,x,x,x,"KOREA, SOUTH",38.2,289728,3
Import,"MORGAN CITY, LA",x,x,x,x,UNITED KINGDOM,38.0,618063,15
Import,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,THAILAND,37.9,24874,1
Import,"MORGAN CITY, LA",Dry Bulk,Ferrous Raw Materials,Scrap,Scrap,CHINA,37.7,10000,1
Import,Lower Miss River,x,x,x,x,SRI LANKA,37.7,116377,2
Import,Lower Miss River,Dry Bulk,Metals,Zinc,Zinc,CHINA,37.2,17377,2
Import,"MORGAN CITY, LA",x,x,x,x,NORWAY,36.8,4371623,22
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,HONG KONG,36.1,116686,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",AUSTRIA,35.7,25604,1
Import,Lower Miss River,x,x,x,x,BURMA,35.4,24782,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,POLAND,35.4,87657,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,ARGENTINA,34.9,908589,5
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,HONDURAS,34.8,99824,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,TURKEY,34.6,53829,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,NETHERLANDS,34.6,191783,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,PERU,34.6,849780,5
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,NETHERLANDS,34.5,359790,3
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",LITHUANIA,34.1,71182,3
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,UNITED KINGDOM,33.8,327693,3
Import,"MORGAN CITY, LA",x,x,x,x,SURINAME,33.8,24000,1
Import,"MORGAN CITY, LA",Liquid Gas,LNG,LNG,LNG,"KOREA, SOUTH",33.4,6000,1
Import,Lower Miss River,Dry Bulk,Agricultural,Malt,Malt,DENMARK,33.3,25922,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,DENMARK,32.5,28651,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",SPAIN,32.5,40349,2
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,CHINA,32.3,43851,4
Import,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,NETHERLANDS,32.2,2096,1
Import,Lower Miss River,Plastics,x,x,x,DENMARK,31.4,446940,4
Import,Lower Miss River,x,x,x,x,SURINAME,31.3,467308,7
Import,Lower Miss River,Dry Bulk,Metals,Nickel,Nickel,JAPAN,31.0,645041,1
Import,Lower Miss River,x,x,x,x,SLOVAKIA,30.1,370382,7
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,DENMARK,29.9,29970,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,ECUADOR,29.6,138234,3
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",EGYPT,29.4,37711,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,NETHERLANDS,29.4,153451,1
Import,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,VIETNAM,29.2,73003,1
Import,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",TAIWAN,29.2,117192,1
Import,Lower Miss River,Plastics,x,x,x,POLAND,28.3,322541,3
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,DOMINICAN REPUBLIC,27.7,385117,8
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",PERU,27.6,24938,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,HONDURAS,27.3,106629,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,TURKEY,26.9,49167,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,JAPAN,26.8,677983,12
Import,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,AUSTRIA,26.6,61197,1
Import,"MORGAN CITY, LA",Dry Bulk,Steel,Finished Steel,"Steel, Nos",JAPAN,26.6,406008,2
Import,Lower Miss River,x,x,x,x,MALAWI,26.5,71930,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Talc,Talc,THAILAND,26.5,8335,1
Import,Lower Miss River,Plastics,x,x,x,NETHERLANDS,25.5,182219,5
Import,Lower Miss River,x,x,x,x,PAKISTAN,25.5,77689,6
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,"KOREA, SOUTH",25.2,43419,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",GUYANA,24.7,64275,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,SLOVENIA,24.6,307352,3
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,BAHRAIN,24.2,13240,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Sand,CHINA,24.0,8603,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",POLAND,23.9,17636,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,MEXICO,23.9,9715,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,IRELAND,23.9,398182,4
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,BOLIVIA,23.7,230942,4
Import,"MORGAN CITY, LA",x,x,x,x,TAIWAN,23.5,1230814,7
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Olive Oil,SPAIN,23.3,112434,1
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,UNITED KINGDOM,23.0,238028,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,BRAZIL,22.9,55302,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,TURKEY,22.6,112486,3
Import,Lower Miss River,Plastics,x,x,x,HUNGARY,22.5,184823,2
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",GABON,22.5,44896,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,HONG KONG,22.3,21504,1
Import,Lower Miss River,x,x,x,x,ZAMBIA,22.2,46768,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,UNITED ARAB EMIRATES,21.9,47349,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",ECUADOR,21.5,90687,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",ECUADOR,21.4,35619,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,TAIWAN,21.3,158053,3
Import,Lower Miss River,x,x,x,x,GUYANA,21.2,365245,2
Import,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,HONDURAS,21.2,25476,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,JAMAICA,21.0,47001,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,VIETNAM,20.9,45539,2
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,LITHUANIA,20.9,79080,2
Import,Lower Miss River,Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,TAIWAN,20.8,13672,1
Import,Lower Miss River,Plastics,x,x,x,GREECE,20.7,74110,4
Import,"MORGAN CITY, LA",Dry Bulk,Construction Materials,Cement,Cement,INDIA,20.7,26488,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",BELIZE,20.6,51489,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",ITALY,20.6,51197,2
Import,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,COSTA RICA,20.4,24250,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Xylene,Xylene,INDIA,20.4,69400,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,UNITED KINGDOM,20.3,44917,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,EGYPT,20.3,23651,1
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,ITALY,20.2,49800,1
Import,"MORGAN CITY, LA",Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,"KOREA, SOUTH",20.2,21758,1
Import,"MORGAN CITY, LA",x,x,x,x,FRANCE,20.1,1496383,5
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Ores,Ores,CHILE,20.0,642841,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,FRANCE,19.9,97056,1
Import,"MORGAN CITY, LA",Dry Bulk,Construction Materials,Cement,Cement,VIETNAM,19.8,24993,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Ores,Ores,NETHERLANDS,19.7,196078,2
Import,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,GERMANY,19.6,47278,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,URUGUAY,19.5,41322,1
Import,"MORGAN CITY, LA",x,x,x,x,TURKEY,19.5,72770,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,SPAIN,19.5,48596,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,URUGUAY,19.5,42413,1
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,GUATEMALA,19.2,31220,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,ISRAEL,19.1,36993,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,SLOVAKIA,19.0,25129,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,MALAYSIA,19.0,14986,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Graphite,Graphite,MADAGASCAR,18.9,8635,1
Import,Lower Miss River,Plastics,x,x,x,HONG KONG,18.9,18574,3
Import,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,MALAYSIA,18.5,89739,1
Import,Lower Miss River,Dry Bulk,Agricultural,Cocoa,Cocoa,PERU,18.4,168300,1
Import,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,VIETNAM,18.3,12672,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,BULGARIA,18.3,1168552,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,ESTONIA,18.3,95616,1
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,ARGENTINA,18.2,79634,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,HUNGARY,18.1,158824,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,EL SALVADOR,18.0,95539,2
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,SURINAME,18.0,399324,4
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",CAMEROON,17.9,46205,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,DOMINICAN REPUBLIC,17.8,35250,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,TURKEY,17.3,17570,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,CAMBODIA,17.3,10592,1
Import,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,UNITED KINGDOM,17.1,60820,3
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",NEW ZEALAND,16.6,96524,1
Import,"MORGAN CITY, LA",Dry Bulk,Metals,Aluminum,Aluminum,UZBEKISTAN,16.6,59490,1
Import,Lower Miss River,Plastics,x,x,x,PORTUGAL,16.4,94153,2
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,TUNISIA,16.2,64157,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,SPAIN,16.1,87888,2
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,SPAIN,16.0,18710,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,CROATIA,16.0,1260818,4
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,HUNGARY,15.9,391362,3
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,MEXICO,15.8,125605,3
Import,"MORGAN CITY, LA",Dry Bulk,Forestry,Pulp & Paper,Paper,SPAIN,15.5,40495,1
Import,Lower Miss River,x,x,x,x,NEW ZEALAND,15.4,941162,3
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",ROMANIA,15.2,165000,1
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,PANAMA,15.0,103758,1
Import,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,DENMARK,14.9,871478,1
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,VIETNAM,14.6,67431,2
Import,"MORGAN CITY, LA",Dry Bulk,Agricultural,Rubber,Rubber,CHINA,14.1,45872,3
Import,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,ECUADOR,14.0,12591,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",SOUTH AFRICA,14.0,23185,2
Import,Lower Miss River,x,x,x,x,CURACAO,14.0,121987,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,FRANCE,13.5,56765,1
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Carbon Black,GERMANY,13.4,25333,1
